fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,sulfur_ratio,acidity_pH_ratio,log_residual_sugar,log_chlorides
-1.0917765669889434,1.4598982366865996,-2.1928325189113975,-0.8288569796431127,-1.028630623349941,0.13943407233769542,-0.34935325947629786,-1.8398332947834235,0.44471609449959093,-1.0166260022563038,1.6000060701485719,-0.3991205708133816,-2.4549967507190087,-1.7652556956912155,
0.2196138796803887,0.0020288700717988445,0.21586608717633105,0.11703036599359204,-0.6289835132544995,-1.0437955910245489,0.18145573958844863,-0.7659423332493998,-0.36386819623576894,-0.9494191815045746,1.264610038901956,-5.752342656076537,-0.603553379911471,0.11067370502962857,-0.991508778694953
-1.0917765669889434,-0.24094935769733491,-0.33469359421514955,-0.7868175420592591,-1.199907956247987,0.8155653085446922,-0.20780419305903214,-1.8531735551751267,1.1289028020448952,0.1930967712748237,1.767704085771879,-3.9246816752778897,-0.9671129923774648,-1.5456068699032877,
1.0681606392899563,0.12351798395636537,-0.40351355438908476,1.1890360243818574,-0.7431684018531971,0.7310489040188176,0.9776692381855684,0.03447329025424318,-1.1724524869711315,-0.27735097398728176,1.264610038901956,0.7477466565027174,-0.9110481244740256,0.7834612754093572,-1.3593346689928356
0.14247326517042827,-0.4231830285241849,-0.40351355438908476,1.336174055925345,-0.08660529241068674,1.3790080053838563,1.0130565047898847,0.7648525467013049,-0.6748621542109092,0.4619240542817404,-0.5800681329544298,1.3612350336468868,-0.2111146169353901,0.8485145724322446,-0.0905871724353324
0.4510357232102707,3.79856367896451,1.9363650915247088,12.686822203565802,0.5128653727324749,-1.2691726697602146,0.783039271861828,14.768790892916714,1.0667040104498688,1.0667854410473039,1.0130630154669935,-1.620828884792087,0.42283118727570185,2.616433486976407,0.4140054504985711
0.6824575667401527,2.7051616540034096,1.3858054101332282,-0.7237583856834788,1.8830840359168446,0.36481115107336104,0.6591838387467205,0.7348369608199076,-0.05287423826063137,1.0667854410473039,-0.9993131720126994,0.5534285424335671,-12.90718484446311,-1.2864793820262175,1.0588605670059343
-0.5517922654192184,-0.7269058132356019,0.14704612700239625,1.3782134935091983,-0.08660529241068674,1.3790080053838563,1.0838310379985177,1.201746074530338,1.8752883011852286,-0.6133850777459282,-0.49621912514277616,1.2723459257362053,-0.29424396508551354,0.8663495728380592,-0.0905871724353324
1.8395667843895633,2.067343806109434,-0.5411534747369551,-0.6817189480996253,0.8839662606782416,-1.4382054788119636,-1.5525203240230565,1.3684993294269443,-0.4882657794258245,0.4619240542817404,-0.24467210170781528,0.9263682133868186,-3.7675521445570066,-1.144820475525472,0.6333792676489326
0.14247326517042827,-0.6054166993510351,0.6976058083938769,1.7986078693477336,0.28449559553508014,0.9845981175964413,1.4553973373438402,1.0683434706130828,-2.0432355693015176,-0.7477987192493869,-1.3347092032593153,0.6765149917021102,-0.0697292408721785,1.0291221040227998,0.2503661086285477
-0.3203704218893364,1.7636210213980168,-1.3669929968241763,-0.345403447428797,1.2265209264743342,-0.8184185122888833,0.18145573958844863,0.7348369608199076,0.38251730290456176,0.5291308750334697,-0.8316151563893921,-4.510292780735955,-0.8375318435445231,-0.42373618339515906,0.8004402445561719
-0.16608919286941484,-1.2736068257161524,0.35350600752420136,1.5568811032405758,-0.40061373605710465,0.3084668813894446,-0.19011055975687394,0.371314865145335,-1.048054903781076,0.12588995052309435,0.17457293735045434,-1.6225657416607087,0.15847375196682306,0.9387881966908358,-0.5118490407070102
-0.8603547234590615,-0.7269058132356019,0.5599658880460069,-0.755287963871369,-0.7146221797035227,-0.31132008513363574,-0.08394875994392463,-1.6797501700826873,-1.1724524869711315,-1.5542805682701384,1.0969120232786487,3.708453648887591,0.7338077517168041,-1.4076731224582006,-1.2539412914075476
-0.937495337969022,-0.4839275854664683,-1.160533116302371,-0.891916136018893,-0.08660529241068674,0.25212261170552824,0.1460684729841322,-0.40909036777069735,-0.8614585289959912,-0.47897143624246946,-1.418558211070969,1.7260576944137493,1.0882651995583001,-2.224847834848718,-0.0905871724353324
1.9167073988995238,1.9458546922248672,0.14704612700239625,-0.5976400729319182,1.0837898157259622,-1.0437955910245489,-0.4909023258935636,1.0883538612006562,0.2581197197145062,0.8651649787921165,-0.3285211095194689,2.1262795793940943,7.425652720448874,-0.9104082499763755,0.7341882626272329
-1.246057796008865,-1.1521177118315855,-0.40351355438908476,0.022441631429921522,-0.14369773671003552,1.1536309266481906,0.41147297251650544,-0.4457760838479278,1.564294343210091,-0.2101441532355524,0.4261199607854167,2.8036614886094733,-0.796562233583117,0.022193523129340302,-0.15513185384947284
-0.3203704218893364,-0.6661612562933185,0.009406206654525906,-0.8078372608511859,-0.8573532904518946,0.7028767691768594,0.5530220389337712,-1.4329553528357504,0.44471609449959093,0.05868312977136499,1.6838550779602255,1.2709742464007558,-0.7203931358720616,-1.6494126662307527,-1.9473842681985127
-0.24322980737937527,-0.7876503701778853,0.07822616682846108,-0.7657978232673324,-0.6289835132544995,0.9845981175964413,0.3583920726100308,-1.5997086077323195,0.19592092811947978,-0.8150055400011162,1.767704085771879,2.747265335491363,-1.241469248405381,-1.4515705335292286,-0.991508778694953
0.9910200247799958,-1.0306285979470187,1.1793455296114226,0.7055824921675418,-0.22933640315905848,-0.42400862450146853,-0.13702965985039928,0.0011226392749293526,-2.105434360896547,-1.285453285263221,0.006874921727147083,3.094283565794264,-0.4706962340815956,0.5339066900255534,-0.2605033212037908
0.06533265066046715,-0.11946024381276803,0.21586608717633105,-0.8498766984350395,-0.17224395885970972,-1.2691726697602146,0.8361201717683027,-0.7526020728576593,0.1337221365244534,-0.7477987192493869,0.17457293735045434,-1.5179309298040893,0.48857019756426,-1.8962983121183572,-0.18903680431467818
-0.474651650909258,-0.6054166993510351,-0.5411534747369551,0.663543054583688,-0.6289835132544995,-0.31132008513363574,0.3406984393078726,0.37464993024328863,0.693511260879702,0.39471723353001104,-0.16082309389616017,-0.9137702120563896,-0.6844180876128442,0.508949698067335,-0.991508778694953
-0.24322980737937527,-0.7876503701778853,-0.5411534747369551,-0.7657978232673324,-1.0000844012002665,-0.7620742426049669,-0.6324513923108294,-1.5930384775364492,-0.4260669878307981,-0.47897143624246946,1.5161570623369183,1.2049530633817185,0.5708722203935873,-1.4515705335292286,
-0.08894857835945441,-0.4839275854664683,0.14704612700239625,1.8826867445154412,0.31304181768475453,0.25212261170552824,1.2961546376244162,1.3017980274683167,-0.9236573205910203,-0.00852369098036436,-1.167011187636008,0.1945158427759954,0.09630040966117057,1.0587227566707123,0.2723464437737009
-0.3203704218893364,-0.18020480075505146,-1.5734528773459817,-0.8498766984350395,-0.45770618035645344,1.4353522750677725,0.5176347723294548,-0.8326436352080274,-0.17727182145068696,-0.47897143624246946,-0.41237011733112255,2.772905437956602,1.8072269990098582,-1.8962983121183572,-0.6119473217636877
-0.16608919286941484,-0.11946024381276803,0.21586608717633105,-0.8288569796431127,-0.48625240250612783,-0.36766435481755216,0.1637621062862904,-0.9660462391252826,-0.30166940464074254,0.7307513372886578,1.432308054525263,-2.2451125181230753,0.5505669130325301,-1.7652556956912155,-0.6660231895935815
-0.16608919286941484,-0.7876503701778853,-0.2658736340412144,0.663543054583688,-0.3149750696080817,0.36481115107336104,1.862350903293479,0.23457719613012612,0.19592092811947978,0.05868312977136499,-0.07697408608450654,0.19588744013183007,-0.8477358415132025,0.508949698067335,-0.37830004664945655
-0.474651650909258,-0.4231830285241849,-0.12823371369334444,-0.7447781044754056,-0.8858995126015689,-0.9311070516567161,0.6591838387467205,-0.6325397293321073,0.44471609449959093,0.596337695785199,0.006874921727147083,-1.4125149873622391,-1.0673138588414515,-1.365621933681732,-2.170675750445482
-0.3203704218893364,0.7917081103214825,-1.6422728375199167,-0.6817189480996253,0.22740315123573138,-0.7057299729210506,-1.3755839910014744,0.2779330424032637,0.5069148860946173,0.7979581580403872,-0.7477661485777385,0.5130402632901055,-0.6320004219200187,-1.144820475525472,0.20490067837687304
-1.5546202540487075,-0.18020480075505146,-0.8164333154326954,-0.6396795105157718,-0.8288070683022202,-0.19863154576580294,0.022213039869024672,-1.946555377917235,2.12408346756534,-0.5461782569941989,2.1031001170184953,-8.942114493873838,-0.7319016779649621,-1.020761395000907,-1.764964102938853
2.996676002038974,0.6094744394946325,0.6976058083938769,-0.6817189480996253,0.22740315123573138,-0.9311070516567161,-1.7117630237424806,0.9616213874792712,0.19592092811947978,0.2603035920265523,-0.07697408608450654,0.5439462348129287,15.295333841066183,-1.144820475525472,0.20490067837687304
0.6053169522301922,0.5487298825523491,0.2846860473502662,-0.6606992293076985,0.5414115948821493,-1.1564841303923816,-1.1986476579798924,0.9682915176751414,0.7557100524747286,-0.47897143624246946,-0.9154641642010458,0.9648240854542944,0.8009910021018735,-1.0808683357760192,0.43269861663925646
2.070988627919446,1.520642793628883,-1.711092797693852,-0.42948232259650404,1.3121595929233572,0.08308980265377904,-0.7916940920302533,1.818733117647755,0.5691136776896465,1.2011990825507626,-0.5800681329544298,-0.10495190439112673,3.6389718066990717,-0.5612111243520009,0.8381819765088395
-0.011807963849493291,-0.36243847158190146,0.4223259676981366,-0.7237583856834788,-0.11515151456036113,-0.42400862450146853,0.7122647386531951,-1.1661501450012026,-0.5504645710208537,-0.07573051173209372,0.5099689685970703,-0.5952963855872139,0.021450906145685372,-1.2864793820262175,-0.12233885152415915
0.2196138796803887,1.0954308950328997,0.5599658880460069,-0.6817189480996253,0.1132182626370338,-1.0437955910245489,-1.6940693904403223,0.014462899666632667,0.2581197197145062,0.7307513372886578,1.0969120232786487,0.6161468927510966,0.8508217811614434,-1.144820475525472,0.10725515606596167
0.4510357232102707,-0.7876503701778853,0.14704612700239625,1.3571937747172715,-0.48625240250612783,1.3790080053838563,0.42916660581866367,0.4013304510267323,-1.2346512785661579,-1.487073747518409,-0.16082309389616017,3.213222992393146,-0.36531426406821016,0.857471833013121,-0.6660231895935815
-0.6289328799291788,0.0020288700717988445,-0.8164333154326954,1.987785338475075,0.1132182626370338,0.36481115107336104,0.8184265384661444,1.201746074530338,-0.5504645710208537,-0.5461782569941989,-1.2508601954476617,0.4457469716916469,1.142549244836599,1.0945324234834004,0.10725515606596167
1.2224418683098786,0.18426254089864882,1.1105255694374876,-0.7027386668915521,1.1694284821749854,0.47749969044119384,0.5176347723294548,0.9349408666958275,-1.1102536953761024,3.3518173466061003,-0.9993131720126994,0.9224644787527595,-1.1010473312550173,-1.2131436176167718,0.7744637605942092
-0.6289328799291788,-0.11946024381276803,-0.40351355438908476,0.5164050230402008,-0.17224395885970972,1.2663194660160233,1.1369119379049923,0.147865503583925,-0.4882657794258245,-0.2101441532355524,-0.7477661485777385,1.1138237041907506,1.288095349767849,0.41634241713160786,-0.18903680431467818
0.14247326517042827,-1.121745433360444,0.14704612700239625,-0.6606992293076985,-0.3149750696080817,2.4213769945363097,1.7384954701783717,-0.43243582345622444,-0.23947061304571335,0.5291308750334697,-0.49621912514277616,1.3928002897171043,-0.5949509351413865,-1.0808683357760192,-0.37830004664945655
-1.168917181498904,-0.4839275854664683,-0.33469359421514955,-0.2823442910530167,4.13823558574112,2.4213769945363097,1.3050014542754953,-0.1656306156216768,0.32031851130953537,-1.0166260022563038,-0.9154641642010458,1.8554592307949562,-3.649233935060771,-0.33176533893893306,1.636709749279418
-0.8603547234590615,0.6094744394946325,-0.2658736340412144,-0.25081471286512647,-0.6860759575538483,0.7028767691768594,0.2876175394013979,-1.0327475410839104,0.2581197197145062,-0.41176461549074045,0.6776669842203791,2.4437896612276044,-3.333161543839651,-0.28876894670584313,-1.1586042253748763
-0.474651650909258,-0.6661612562933185,0.009406206654525906,-0.9549752923946733,-0.42915995820677905,-0.31132008513363574,-0.6501450256129876,-0.699241031290735,1.0667040104498688,0.05868312977136499,-0.24467210170781528,0.4788471385136084,-0.444970344406111,-3.1005438819928033,-0.5606462455364026
-0.24322980737937527,2.0065992491671505,-1.7799127578677871,-0.7027386668915521,0.6841427056305213,-1.2691726697602146,-1.4640521575122656,1.2517720509993089,2.870468966705673,1.2011990825507626,-0.7477661485777385,0.866890338057906,-0.08473521581336613,-1.2131436176167718,0.5212566542906091
-0.24322980737937527,-0.909139484062452,0.21586608717633105,-0.7868175420592591,-0.571891068955151,0.13943407233769542,-0.26088509296550677,-0.515812450904509,-0.05287423826063137,0.05868312977136499,0.2584219451621094,-0.5344654642882599,4.600157191493332,-1.5456068699032877,-0.8483776039959403
1.5310043263497202,2.2495774769362837,-0.6099734349108901,0.1590698035774456,-0.40061373605710465,-0.8747627819727997,-0.4024341593827725,0.03447329025424318,-2.0432355693015176,-1.285453285263221,-0.3285211095194689,2.1736792505746885,-0.749303873401683,0.1476177899620024,-0.5118490407070102
0.29675449419034916,0.24500709784093225,-0.8164333154326954,-0.42948232259650404,-0.2864288474584073,-1.212828400076298,0.004519406566866457,-0.09892931366304915,-0.4260669878307981,-0.8150055400011162,-0.9154641642010458,-268.3601004096465,-0.6964972707723552,-0.5612111243520009,-0.3374731237834701
-1.0146359524789823,-0.7269058132356019,-0.9540732357805657,0.2011092411612992,-0.42915995820677905,-0.14228727608188654,0.07529393977549932,-0.2223267222865177,0.32031851130953537,-0.2101441532355524,-0.49621912514277616,-1.889757349743397,-3.167584503096366,0.18324549746370347,-0.5606462455364026
-0.16608919286941484,-1.0306285979470187,2.8998445339598002,1.5463712438446127,-0.3149750696080817,-0.36766435481755216,0.18145573958844863,-0.1656306156216768,0.2581197197145062,-1.0166260022563038,1.432308054525263,-2.026193030054793,-0.6434579777675186,0.9346693040554294,-0.37830004664945655
